transaction_id,timestamp,user_id,account_type,category,amount,currency,payment_method,device_type,risk_score,is_fraud
TXN_102486,2025-11-27 08:31:13.821309,USR_4006,Checking,Online Transfer,4.73,USD,Credit Card,Mobile,9.64,0
TXN_102487,2025-11-27 09:49:13.821309,USR_1071,Savings,Groceries,21.33,USD,Debit Card,Mobile,29.84,0
TXN_102488,2025-11-27 10:02:13.821309,USR_7716,Checking,Electronics,3.99,USD,Debit Card,Desktop,14.35,0
TXN_102489,2025-11-27 13:55:13.821309,USR_8662,Checking,Dining,99.89,USD,Credit Card,Desktop,15.78,0
TXN_102490,2025-11-27 15:58:13.821309,USR_5507,Savings,Entertainment,90.15,USD,Debit Card,Mobile,18.89,0
TXN_102491,2025-11-27 16:02:13.821309,USR_8225,Savings,Utilities,22.75,USD,UPI,Mobile,50.18,0
TXN_102492,2025-11-27 16:32:13.821309,USR_3216,Credit Card,Groceries,8.89,USD,Debit Card,Mobile,75.01,0
TXN_102493,2025-11-27 17:35:13.821309,USR_2438,Checking,Groceries,5.07,USD,UPI,Desktop,20.88,0
TXN_102494,2025-11-27 17:38:13.821309,USR_2395,Savings,Electronics,12.5,USD,Credit Card,POS Terminal,13.46,0
TXN_102495,2025-11-27 18:52:13.821309,USR_4667,Savings,Dining,53.94,USD,Credit Card,Mobile,34.13,0
TXN_102496,2025-11-27 19:14:13.821309,USR_6083,Checking,Dining,11.41,USD,Debit Card,ATM,5.79,0
TXN_102497,2025-11-27 19:40:13.821309,USR_2890,Checking,Dining,221.28,USD,Credit Card,ATM,28.19,0
TXN_102498,2025-11-27 20:17:13.821309,USR_8443,Savings,Utilities,139.74,USD,Credit Card,Mobile,76.01,0
TXN_102499,2025-11-27 22:21:13.821309,USR_7897,Checking,Dining,27.14,USD,Credit Card,Mobile,25.44,0
TXN_102500,2025-11-27 22:59:13.821309,USR_4412,Savings,Online Transfer,16.31,USD,UPI,Desktop,40.0,0
TXN_102501,2025-11-27 23:36:13.821309,USR_1666,Savings,Electronics,14.5,USD,Credit Card,Desktop,47.12,0
TXN_102502,2025-11-28 00:24:13.821309,USR_7848,Checking,Travel,157.31,USD,Credit Card,Desktop,36.53,0
TXN_102503,2025-11-28 02:11:13.821309,USR_2639,Savings,Travel,13.17,USD,Credit Card,Mobile,16.16,0
TXN_102504,2025-11-28 02:31:13.821309,USR_4182,Credit Card,Electronics,75.78,USD,UPI,Mobile,6.32,0
TXN_102505,2025-11-28 03:17:13.821309,USR_5849,Savings,Dining,27.77,USD,Debit Card,Mobile,36.51,0
TXN_102506,2025-11-28 04:17:13.821309,USR_2995,Checking,Dining,59.44,USD,Credit Card,Mobile,58.26,0
TXN_102507,2025-11-28 04:41:13.821309,USR_9825,Savings,Groceries,11.0,USD,UPI,Desktop,7.31,0
TXN_102508,2025-11-28 04:56:13.821309,USR_6858,Savings,Dining,18.8,USD,UPI,Mobile,62.31,0
TXN_102509,2025-11-28 05:10:13.821309,USR_4076,Checking,Dining,26.4,USD,Debit Card,POS Terminal,38.57,0
TXN_102510,2025-11-28 05:37:13.821309,USR_5849,Checking,Groceries,13.54,USD,Credit Card,Mobile,41.49,0
TXN_102511,2025-11-28 07:14:13.821309,USR_5090,Checking,Dining,107.14,USD,Debit Card,Mobile,3.76,0
TXN_102512,2025-11-28 07:57:13.821309,USR_2653,Checking,Dining,11.7,USD,Bank Transfer,POS Terminal,38.53,0
TXN_102513,2025-11-28 08:20:13.821309,USR_4044,Checking,Groceries,14.37,USD,Credit Card,Mobile,19.16,0
TXN_102514,2025-11-28 09:34:13.821309,USR_8400,Checking,Groceries,120.85,USD,Credit Card,Mobile,48.97,0
TXN_102515,2025-11-28 11:12:13.821309,USR_7506,Checking,Utilities,97.65,USD,Credit Card,ATM,58.02,0
TXN_102516,2025-11-28 12:26:13.821309,USR_5710,Checking,Utilities,155.52,USD,Debit Card,Mobile,43.35,0
TXN_102517,2025-11-28 12:56:13.821309,USR_4232,Checking,Online Transfer,3.32,USD,Debit Card,Mobile,40.66,0
TXN_102518,2025-11-28 15:04:13.821309,USR_4069,Credit Card,Groceries,33.81,USD,Credit Card,Mobile,23.09,0
TXN_102519,2025-11-28 15:39:13.821309,USR_8846,Savings,Groceries,29.94,USD,Credit Card,POS Terminal,24.51,0
TXN_102520,2025-11-28 16:17:13.821309,USR_5929,Checking,Groceries,14.62,USD,Bank Transfer,Desktop,29.97,0
TXN_102521,2025-11-28 18:43:13.821309,USR_3686,Savings,Dining,38.74,USD,UPI,Mobile,9.98,0
TXN_102522,2025-11-28 20:16:13.821309,USR_1440,Savings,Travel,19.04,USD,Bank Transfer,POS Terminal,11.65,0
TXN_102523,2025-11-28 20:56:13.821309,USR_1663,Checking,Dining,32.4,USD,UPI,Mobile,34.44,0
TXN_102524,2025-11-28 22:00:13.821309,USR_8129,Checking,Entertainment,1143.74,USD,Debit Card,ATM,15.77,0
TXN_102525,2025-11-28 22:12:13.821309,USR_6510,Checking,Utilities,38.43,USD,Credit Card,Mobile,11.04,0
TXN_102526,2025-11-28 22:47:13.821309,USR_3742,Checking,Online Transfer,40.25,USD,Debit Card,Mobile,25.87,0
TXN_102527,2025-11-28 22:49:13.821309,USR_7598,Savings,Groceries,66.91,USD,Debit Card,Mobile,45.17,0
TXN_102528,2025-11-28 23:12:13.821309,USR_1375,Checking,Groceries,33.07,USD,Debit Card,Mobile,34.09,1
TXN_102529,2025-11-28 23:46:13.821309,USR_6600,Credit Card,Electronics,8.1,USD,Debit Card,Mobile,18.37,0
TXN_102530,2025-11-28 23:57:13.821309,USR_5105,Savings,Groceries,4.43,USD,Bank Transfer,Mobile,18.46,0
TXN_102531,2025-11-29 00:10:13.821309,USR_2139,Savings,Online Transfer,26.25,USD,Credit Card,Mobile,35.96,0
TXN_102532,2025-11-29 03:22:13.821309,USR_3056,Checking,Electronics,20.17,USD,Credit Card,Mobile,26.58,0
TXN_102533,2025-11-29 03:41:13.821309,USR_8410,Checking,Travel,3.13,USD,Debit Card,ATM,23.15,1
TXN_102534,2025-11-29 03:46:13.821309,USR_3581,Checking,Electronics,162.77,USD,UPI,Mobile,49.75,0
TXN_102535,2025-11-29 05:10:13.821309,USR_2425,Checking,Groceries,30.5,USD,Bank Transfer,Mobile,45.12,0
TXN_102536,2025-11-29 05:12:13.821309,USR_5922,Checking,Groceries,132.08,USD,Debit Card,Desktop,18.79,0
TXN_102537,2025-11-29 05:35:13.821309,USR_1130,Savings,Electronics,2.33,USD,Credit Card,Desktop,52.47,0
TXN_102538,2025-11-29 06:01:13.821309,USR_9805,Checking,Travel,134.87,USD,Debit Card,Desktop,52.6,0
TXN_102539,2025-11-29 08:04:13.821309,USR_5146,Savings,Online Transfer,15.9,USD,Bank Transfer,Desktop,59.06,0
TXN_102540,2025-11-29 09:44:13.821309,USR_9656,Savings,Travel,108.32,USD,Debit Card,ATM,26.29,0
TXN_102541,2025-11-29 10:51:13.821309,USR_7301,Checking,Dining,34.34,USD,UPI,Desktop,52.18,0
TXN_102542,2025-11-29 11:05:13.821309,USR_3834,Checking,Groceries,44.64,USD,Credit Card,POS Terminal,27.93,0
TXN_102543,2025-11-29 11:30:13.821309,USR_9913,Checking,Entertainment,44.7,USD,Credit Card,Mobile,24.95,0
TXN_102544,2025-11-29 11:53:13.821309,USR_6007,Checking,Groceries,16.99,USD,Debit Card,Desktop,56.74,0
TXN_102545,2025-11-29 12:27:13.821309,USR_8111,Savings,Online Transfer,13.31,USD,UPI,Mobile,14.01,0
TXN_102546,2025-11-29 12:31:13.821309,USR_9875,Savings,Dining,18.22,USD,Bank Transfer,Mobile,28.7,0
TXN_102547,2025-11-29 12:50:13.821309,USR_3024,Savings,Groceries,5.37,USD,UPI,Mobile,13.49,0
TXN_102548,2025-11-29 13:03:13.821309,USR_4299,Credit Card,Dining,15.98,USD,Debit Card,Mobile,46.07,0
TXN_102549,2025-11-29 15:11:13.821309,USR_2332,Credit Card,Online Transfer,12.6,USD,Debit Card,Mobile,34.39,0
TXN_102550,2025-11-29 15:30:13.821309,USR_5559,Credit Card,Electronics,5.23,USD,UPI,Mobile,46.89,0
TXN_102551,2025-11-29 16:44:13.821309,USR_7141,Savings,Electronics,44.9,USD,Credit Card,Mobile,62.72,0
TXN_102552,2025-11-29 17:52:13.821309,USR_8434,Checking,Groceries,27.34,USD,Bank Transfer,Mobile,13.12,0
TXN_102553,2025-11-29 19:05:13.821309,USR_7167,Checking,Travel,35.54,USD,Debit Card,ATM,27.79,1
TXN_102554,2025-11-29 19:15:13.821309,USR_3137,Checking,Groceries,58.39,USD,Bank Transfer,Mobile,31.36,0
TXN_102555,2025-11-29 20:08:13.821309,USR_7768,Checking,Entertainment,20.87,USD,UPI,Mobile,10.43,0
TXN_102556,2025-11-29 20:26:13.821309,USR_3471,Checking,Online Transfer,9.65,USD,Credit Card,Mobile,21.8,0
TXN_102557,2025-11-29 22:00:13.821309,USR_7260,Savings,Online Transfer,37.88,USD,Credit Card,POS Terminal,15.22,0
TXN_102558,2025-11-29 22:33:13.821309,USR_6838,Savings,Groceries,1.5,USD,Debit Card,ATM,54.21,0
TXN_102559,2025-11-29 23:04:13.821309,USR_4155,Savings,Travel,24.07,USD,Credit Card,POS Terminal,45.98,0
TXN_102560,2025-11-30 00:26:13.821309,USR_3811,Savings,Groceries,62.91,USD,Debit Card,Mobile,19.88,0
TXN_102561,2025-11-30 00:42:13.821309,USR_2436,Savings,Travel,85.77,USD,Debit Card,Mobile,22.5,0
TXN_102562,2025-11-30 00:48:13.821309,USR_9766,Savings,Entertainment,15.14,USD,Debit Card,ATM,14.98,0
TXN_102563,2025-11-30 01:04:13.821309,USR_5081,Savings,Dining,2.3,USD,Credit Card,Mobile,48.61,0
TXN_102564,2025-11-30 01:15:13.821309,USR_8034,Checking,Healthcare,1.5,USD,Bank Transfer,Mobile,23.69,0
TXN_102565,2025-11-30 01:19:13.821309,USR_6735,Credit Card,Entertainment,54.7,USD,Debit Card,Mobile,35.54,0
TXN_102566,2025-11-30 01:21:13.821309,USR_9737,Checking,Electronics,18.37,USD,UPI,ATM,43.05,0
TXN_102567,2025-11-30 01:55:13.821309,USR_5001,Savings,Utilities,249.39,USD,Credit Card,Mobile,49.44,0
TXN_102568,2025-11-30 02:07:13.821309,USR_3779,Savings,Groceries,5.74,USD,UPI,ATM,20.04,0
TXN_102569,2025-11-30 02:08:13.821309,USR_8528,Savings,Dining,39.51,USD,Credit Card,Mobile,25.78,0
TXN_102570,2025-11-30 02:19:13.821309,USR_7227,Credit Card,Groceries,168.78,USD,Debit Card,Desktop,17.09,0
TXN_102571,2025-11-30 03:27:13.821309,USR_9644,Checking,Online Transfer,34.03,USD,Debit Card,Mobile,29.97,0
TXN_102572,2025-11-30 03:56:13.821309,USR_7339,Savings,Dining,4.71,USD,Bank Transfer,Mobile,32.8,0
TXN_102573,2025-11-30 04:43:13.821309,USR_1268,Checking,Utilities,572.42,USD,Credit Card,Desktop,25.36,0
TXN_102574,2025-11-30 05:44:13.821309,USR_9565,Savings,Utilities,154.26,USD,Credit Card,Mobile,23.15,0
TXN_102575,2025-11-30 06:22:13.821309,USR_6239,Credit Card,Entertainment,21.12,USD,UPI,Desktop,12.32,0
TXN_102576,2025-11-30 08:08:13.821309,USR_6637,Savings,Utilities,66.74,USD,Credit Card,ATM,24.4,0
TXN_102577,2025-11-30 08:33:13.821309,USR_4936,Savings,Electronics,67.53,USD,Credit Card,Mobile,22.82,0
TXN_102578,2025-11-30 08:54:13.821309,USR_3596,Checking,Utilities,54.92,USD,Debit Card,Mobile,2.39,0
TXN_102579,2025-11-30 08:58:13.821309,USR_8155,Credit Card,Dining,5.93,USD,Credit Card,Desktop,41.09,0
TXN_102580,2025-11-30 09:55:13.821309,USR_6083,Credit Card,Travel,38.73,USD,Credit Card,POS Terminal,6.33,0
TXN_102581,2025-11-30 10:46:13.821309,USR_7679,Checking,Groceries,135.2,USD,Debit Card,Desktop,47.52,0
TXN_102582,2025-11-30 11:09:13.821309,USR_9644,Savings,Electronics,47.23,USD,Credit Card,Mobile,37.05,0
TXN_102583,2025-11-30 11:21:13.821309,USR_2787,Checking,Online Transfer,41.97,USD,Debit Card,Desktop,47.76,0
TXN_102584,2025-11-30 13:10:13.821309,USR_6747,Credit Card,Electronics,15.02,USD,Debit Card,Mobile,48.33,0
TXN_102585,2025-11-30 13:40:13.821309,USR_8820,Checking,Dining,10.03,USD,UPI,Mobile,17.92,0
TXN_102586,2025-11-30 13:42:13.821309,USR_9820,Checking,Groceries,4.81,USD,Bank Transfer,Desktop,7.72,0
TXN_102587,2025-11-30 15:18:13.821309,USR_1366,Checking,Groceries,62.38,USD,Credit Card,POS Terminal,36.6,0
TXN_102588,2025-11-30 15:58:13.821309,USR_3285,Checking,Groceries,21.26,USD,UPI,Mobile,47.67,0
TXN_102589,2025-11-30 16:50:13.821309,USR_2561,Checking,Travel,6.2,USD,Bank Transfer,Desktop,21.5,0
TXN_102590,2025-11-30 19:12:13.821309,USR_6931,Checking,Online Transfer,79.36,USD,Debit Card,Mobile,25.69,0
TXN_102591,2025-11-30 20:09:13.821309,USR_3504,Credit Card,Electronics,14.22,USD,Bank Transfer,Mobile,28.05,0
TXN_102592,2025-11-30 20:32:13.821309,USR_5764,Checking,Electronics,10.55,USD,Credit Card,POS Terminal,15.1,0
TXN_102593,2025-11-30 22:40:13.821309,USR_8750,Checking,Travel,15.71,USD,UPI,Mobile,6.95,0
TXN_102594,2025-11-30 22:55:13.821309,USR_8962,Savings,Dining,21.92,USD,Debit Card,Mobile,42.3,0
TXN_102595,2025-11-30 23:29:13.821309,USR_1885,Savings,Online Transfer,44.87,USD,Credit Card,Desktop,25.72,0
TXN_102596,2025-12-01 00:14:13.821309,USR_4085,Credit Card,Dining,10.35,USD,UPI,Desktop,24.53,0
TXN_102597,2025-12-01 02:59:13.821309,USR_3775,Savings,Dining,82.39,USD,Debit Card,Desktop,34.21,0
TXN_102598,2025-12-01 03:14:13.821309,USR_3857,Checking,Dining,46.18,USD,Credit Card,ATM,23.1,0
TXN_102599,2025-12-01 05:31:13.821309,USR_8179,Checking,Entertainment,15.39,USD,Credit Card,Mobile,2.16,0
TXN_102600,2025-12-01 05:52:13.821309,USR_8867,Checking,Travel,22.74,USD,UPI,Mobile,47.46,0
TXN_102601,2025-12-01 08:35:13.821309,USR_4613,Credit Card,Groceries,17.03,USD,UPI,Desktop,9.82,0
TXN_102602,2025-12-01 09:31:13.821309,USR_9499,Checking,Groceries,29.15,USD,Debit Card,Mobile,74.89,0
TXN_102603,2025-12-01 09:36:13.821309,USR_6524,Credit Card,Online Transfer,144.3,USD,Debit Card,POS Terminal,56.77,1
TXN_102604,2025-12-01 10:48:13.821309,USR_7335,Savings,Entertainment,16.84,USD,Credit Card,Desktop,18.9,0
TXN_102605,2025-12-01 11:10:13.821309,USR_4119,Checking,Groceries,33.4,USD,Debit Card,Desktop,20.5,0
TXN_102606,2025-12-01 12:45:13.821309,USR_8621,Checking,Entertainment,12.57,USD,UPI,POS Terminal,20.26,0
TXN_102607,2025-12-01 13:06:13.821309,USR_3415,Savings,Travel,48.67,USD,UPI,Mobile,12.89,0
TXN_102608,2025-12-01 13:28:13.821309,USR_3746,Checking,Dining,36.75,USD,Debit Card,Desktop,28.75,0
TXN_102609,2025-12-01 14:20:13.821309,USR_3693,Checking,Groceries,117.05,USD,Bank Transfer,Desktop,19.6,0
TXN_102610,2025-12-01 15:35:13.821309,USR_1179,Checking,Entertainment,10.89,USD,UPI,POS Terminal,38.71,0
TXN_102611,2025-12-01 18:09:13.821309,USR_7881,Savings,Groceries,57.95,USD,Credit Card,Mobile,4.96,0
TXN_102612,2025-12-01 20:53:13.821309,USR_2596,Checking,Utilities,108.91,USD,Debit Card,Mobile,26.67,0
TXN_102613,2025-12-01 21:34:13.821309,USR_4330,Savings,Groceries,16.75,USD,Credit Card,Mobile,4.91,0
TXN_102614,2025-12-01 22:14:13.821309,USR_6166,Checking,Entertainment,23.58,USD,Debit Card,POS Terminal,38.29,0
TXN_102615,2025-12-01 22:29:13.821309,USR_2059,Checking,Groceries,33.44,USD,UPI,Mobile,36.76,0
TXN_102616,2025-12-02 00:36:13.821309,USR_1105,Checking,Groceries,20.9,USD,Credit Card,Desktop,20.68,0
TXN_102617,2025-12-02 01:08:13.821309,USR_6866,Checking,Electronics,32.95,USD,UPI,Mobile,64.14,0
TXN_102618,2025-12-02 01:36:13.821309,USR_1302,Savings,Groceries,56.87,USD,Debit Card,Desktop,18.36,0
TXN_102619,2025-12-02 02:04:13.821309,USR_3792,Savings,Dining,23.92,USD,UPI,Mobile,32.45,1
TXN_102620,2025-12-02 04:12:13.821309,USR_2225,Savings,Electronics,23.71,USD,Credit Card,ATM,12.98,0
TXN_102621,2025-12-02 04:33:13.821309,USR_7445,Checking,Online Transfer,36.35,USD,Credit Card,POS Terminal,46.04,0
TXN_102622,2025-12-02 05:49:13.821309,USR_9294,Checking,Travel,17.48,USD,Debit Card,Mobile,20.55,0
TXN_102623,2025-12-02 09:21:13.821309,USR_4957,Savings,Travel,18.45,USD,UPI,Desktop,29.65,0
TXN_102624,2025-12-02 10:15:13.821309,USR_5703,Savings,Groceries,10.09,USD,UPI,Desktop,29.58,0
TXN_102625,2025-12-02 10:27:13.821309,USR_2436,Checking,Dining,25.88,USD,Debit Card,POS Terminal,26.12,0
TXN_102626,2025-12-02 11:17:13.821309,USR_5758,Checking,Groceries,44.37,USD,Credit Card,Desktop,32.19,0
TXN_102627,2025-12-02 11:52:13.821309,USR_2161,Savings,Entertainment,20.17,USD,Credit Card,ATM,26.5,0
TXN_102628,2025-12-02 12:25:13.821309,USR_9024,Savings,Electronics,11.58,USD,UPI,Mobile,52.53,0
TXN_102629,2025-12-02 13:16:13.821309,USR_8501,Savings,Entertainment,24.39,USD,Credit Card,Mobile,11.94,0
TXN_102630,2025-12-02 13:55:13.821309,USR_1301,Savings,Dining,41.96,USD,Debit Card,Desktop,11.43,0
TXN_102631,2025-12-02 14:26:13.821309,USR_2965,Savings,Online Transfer,31.21,USD,Debit Card,Desktop,32.47,0
TXN_102632,2025-12-02 14:28:13.821309,USR_2982,Savings,Groceries,314.98,USD,Debit Card,Mobile,24.58,0
TXN_102633,2025-12-02 15:00:13.821309,USR_2620,Checking,Groceries,13.17,USD,Debit Card,Mobile,33.31,0
TXN_102634,2025-12-02 15:01:13.821309,USR_1448,Checking,Travel,22.98,USD,Bank Transfer,POS Terminal,7.51,0
TXN_102635,2025-12-02 15:11:13.821309,USR_5131,Savings,Online Transfer,63.89,USD,UPI,Desktop,23.8,0
TXN_102636,2025-12-02 17:34:13.821309,USR_8816,Checking,Utilities,12.63,USD,UPI,Mobile,41.78,0
TXN_102637,2025-12-02 18:20:13.821309,USR_5830,Checking,Groceries,226.11,USD,Debit Card,POS Terminal,20.5,0
TXN_102638,2025-12-02 18:25:13.821309,USR_1448,Credit Card,Dining,27.25,USD,Credit Card,Mobile,27.0,0
TXN_102639,2025-12-02 18:41:13.821309,USR_2617,Savings,Online Transfer,50.26,USD,Bank Transfer,Mobile,21.62,0
TXN_102640,2025-12-02 19:33:13.821309,USR_4871,Checking,Groceries,27.69,USD,Credit Card,Mobile,44.04,0
TXN_102641,2025-12-02 19:42:13.821309,USR_3479,Checking,Groceries,83.14,USD,Debit Card,POS Terminal,27.94,0
TXN_102642,2025-12-02 20:26:13.821309,USR_8810,Savings,Entertainment,8.42,USD,Credit Card,Desktop,7.35,0
TXN_102643,2025-12-02 20:27:13.821309,USR_1793,Credit Card,Healthcare,152.79,USD,Debit Card,Mobile,25.37,0
TXN_102644,2025-12-02 20:47:13.821309,USR_7437,Checking,Utilities,34.98,USD,Credit Card,Mobile,22.16,0
TXN_102645,2025-12-02 22:30:13.821309,USR_6821,Checking,Online Transfer,55.94,USD,UPI,Desktop,35.22,0
TXN_102646,2025-12-02 22:39:13.821309,USR_5754,Savings,Groceries,12.03,USD,Bank Transfer,Desktop,27.18,0
TXN_102647,2025-12-02 23:22:13.821309,USR_4166,Savings,Dining,39.29,USD,Debit Card,ATM,18.44,0
TXN_102648,2025-12-03 00:15:13.821309,USR_6834,Checking,Utilities,9.35,USD,Credit Card,Desktop,38.43,1
TXN_102649,2025-12-03 01:04:13.821309,USR_3614,Savings,Utilities,98.81,USD,Debit Card,Mobile,21.22,0
TXN_102650,2025-12-03 01:27:13.821309,USR_1435,Checking,Entertainment,6.56,USD,Debit Card,Desktop,8.16,0
TXN_102651,2025-12-03 02:32:13.821309,USR_8276,Savings,Online Transfer,32.12,USD,Bank Transfer,Mobile,41.89,0
TXN_102652,2025-12-03 03:17:13.821309,USR_1944,Checking,Dining,17.69,USD,Credit Card,ATM,21.7,0
TXN_102653,2025-12-03 03:39:13.821309,USR_9313,Checking,Groceries,4.86,USD,Credit Card,Mobile,12.68,0
TXN_102654,2025-12-03 03:48:13.821309,USR_8034,Savings,Dining,9.69,USD,Debit Card,Mobile,15.3,0
TXN_102655,2025-12-03 05:01:13.821309,USR_2620,Checking,Utilities,44.46,USD,UPI,Mobile,10.54,0
TXN_102656,2025-12-03 05:19:13.821309,USR_4085,Checking,Groceries,10.11,USD,Debit Card,Mobile,23.15,0
TXN_102657,2025-12-03 05:36:13.821309,USR_9420,Savings,Entertainment,12.99,USD,Credit Card,Mobile,7.17,0
TXN_102658,2025-12-03 06:29:13.821309,USR_9360,Savings,Groceries,40.88,USD,Credit Card,Mobile,4.97,0
TXN_102659,2025-12-03 06:30:13.821309,USR_7333,Savings,Groceries,74.17,USD,Credit Card,Mobile,50.74,0
TXN_102660,2025-12-03 07:00:13.821309,USR_1908,Savings,Dining,56.08,USD,Credit Card,Mobile,18.24,0
TXN_102661,2025-12-03 08:44:13.821309,USR_6967,Credit Card,Utilities,25.76,USD,UPI,POS Terminal,23.27,0
TXN_102662,2025-12-03 10:35:13.821309,USR_4179,Checking,Electronics,34.45,USD,Credit Card,Mobile,47.63,0
TXN_102663,2025-12-03 11:17:13.821309,USR_8528,Savings,Utilities,30.9,USD,Debit Card,ATM,9.66,0
TXN_102664,2025-12-03 12:19:13.821309,USR_3394,Savings,Dining,8.67,USD,UPI,Mobile,27.95,0
TXN_102665,2025-12-03 12:44:13.821309,USR_7553,Savings,Groceries,36.87,USD,Credit Card,Mobile,37.07,0
TXN_102666,2025-12-03 12:54:13.821309,USR_8323,Checking,Groceries,8.59,USD,UPI,Desktop,38.96,0
TXN_102667,2025-12-03 14:47:13.821309,USR_8203,Savings,Utilities,53.29,USD,UPI,Mobile,29.26,0
TXN_102668,2025-12-03 15:33:13.821309,USR_2370,Checking,Dining,31.46,USD,Credit Card,Mobile,31.32,0
TXN_102669,2025-12-03 15:36:13.821309,USR_4797,Savings,Online Transfer,2.51,USD,UPI,ATM,3.41,0
TXN_102670,2025-12-03 19:46:13.821309,USR_8789,Checking,Dining,79.6,USD,Debit Card,Mobile,44.67,0
TXN_102671,2025-12-03 20:21:13.821309,USR_5945,Savings,Electronics,15.27,USD,Debit Card,Mobile,24.75,0
TXN_102672,2025-12-03 20:33:13.821309,USR_4997,Checking,Electronics,13.94,USD,UPI,Desktop,33.17,0
TXN_102673,2025-12-03 22:22:13.821309,USR_3899,Checking,Groceries,77.59,USD,UPI,Mobile,10.65,0
TXN_102674,2025-12-03 22:39:13.821309,USR_2089,Checking,Travel,22.66,USD,Debit Card,Desktop,21.17,0
TXN_102675,2025-12-03 23:48:13.821309,USR_1304,Checking,Travel,52.31,USD,Credit Card,Mobile,23.15,0
TXN_102676,2025-12-04 00:39:13.821309,USR_7467,Checking,Entertainment,13.21,USD,Credit Card,Mobile,19.91,0
TXN_102677,2025-12-04 01:42:13.821309,USR_2145,Checking,Groceries,65.63,USD,UPI,Mobile,10.06,0
TXN_102678,2025-12-04 02:51:13.821309,USR_5686,Checking,Electronics,33.68,USD,Bank Transfer,ATM,20.38,0
TXN_102679,2025-12-04 03:35:13.821309,USR_3318,Credit Card,Groceries,42.33,USD,Credit Card,Mobile,19.64,0
TXN_102680,2025-12-04 05:55:13.821309,USR_3612,Checking,Electronics,22.28,USD,Credit Card,Mobile,13.7,0
TXN_102681,2025-12-04 06:34:13.821309,USR_9656,Credit Card,Dining,162.84,USD,UPI,Mobile,23.03,0
TXN_102682,2025-12-04 06:40:13.821309,USR_7831,Savings,Online Transfer,212.19,USD,Debit Card,Mobile,20.35,0
TXN_102683,2025-12-04 07:00:13.821309,USR_6166,Checking,Utilities,2.4,USD,Credit Card,Mobile,57.73,0
TXN_102684,2025-12-04 07:35:13.821309,USR_7221,Credit Card,Entertainment,75.11,USD,Credit Card,Mobile,40.62,0
TXN_102685,2025-12-04 08:50:13.821309,USR_1464,Savings,Electronics,8.27,USD,Credit Card,Desktop,20.02,0
TXN_102686,2025-12-04 09:24:13.821309,USR_9302,Credit Card,Groceries,47.5,USD,Bank Transfer,ATM,8.19,0
TXN_102687,2025-12-04 09:56:13.821309,USR_6629,Savings,Electronics,3.84,USD,Bank Transfer,Mobile,19.23,0
TXN_102688,2025-12-04 10:46:13.821309,USR_6645,Credit Card,Electronics,42.25,USD,Credit Card,Mobile,41.35,0
TXN_102689,2025-12-04 11:40:13.821309,USR_6905,Checking,Travel,10.81,USD,Bank Transfer,POS Terminal,24.57,0
TXN_102690,2025-12-04 12:05:13.821309,USR_2955,Savings,Electronics,16.37,USD,Credit Card,ATM,38.06,0
TXN_102691,2025-12-04 12:29:13.821309,USR_7734,Credit Card,Healthcare,16.86,USD,UPI,Mobile,16.17,0
TXN_102692,2025-12-04 13:40:13.821309,USR_7083,Savings,Online Transfer,12.09,USD,Credit Card,Mobile,14.24,0
TXN_102693,2025-12-04 13:42:13.821309,USR_9699,Savings,Electronics,12.45,USD,UPI,Mobile,17.0,0
TXN_102694,2025-12-04 13:43:13.821309,USR_8017,Savings,Utilities,17.5,USD,Debit Card,Mobile,34.62,0
TXN_102695,2025-12-04 14:02:13.821309,USR_4107,Checking,Utilities,22.89,USD,Credit Card,Mobile,12.73,0
TXN_102696,2025-12-04 14:05:13.821309,USR_7227,Credit Card,Groceries,38.68,USD,Bank Transfer,ATM,44.74,0
TXN_102697,2025-12-04 15:21:13.821309,USR_8040,Savings,Online Transfer,209.93,USD,Credit Card,Mobile,56.34,0
TXN_102698,2025-12-04 16:33:13.821309,USR_8831,Checking,Groceries,9.57,USD,Bank Transfer,Mobile,23.19,0
TXN_102699,2025-12-04 16:35:13.821309,USR_4857,Savings,Utilities,31.17,USD,Credit Card,Desktop,41.66,0
TXN_102700,2025-12-04 16:42:13.821309,USR_9070,Checking,Electronics,63.43,USD,Credit Card,Mobile,32.71,0
TXN_102701,2025-12-04 16:46:13.821309,USR_3612,Savings,Dining,12.43,USD,UPI,Mobile,17.85,0
TXN_102702,2025-12-04 16:49:13.821309,USR_5502,Savings,Dining,2.26,USD,Debit Card,ATM,31.65,0
TXN_102703,2025-12-04 17:22:13.821309,USR_7897,Savings,Healthcare,3.32,USD,Debit Card,Mobile,53.32,0
TXN_102704,2025-12-04 20:38:13.821309,USR_9250,Checking,Groceries,2.36,USD,Credit Card,ATM,37.72,0
TXN_102705,2025-12-04 21:18:13.821309,USR_4467,Credit Card,Groceries,147.54,USD,Debit Card,Mobile,45.53,0
